character_id,character_name,name_cn,world_group,character_type,equipment_1a_id,equipment_1a_name,equipment_1a_ratio,equipment_2a_id,equipment_2a_name,equipment_2a_ratio,equipment_1b_id,equipment_1b_name,equipment_1b_ratio,equipment_2b_id,equipment_2b_name,equipment_2b_ratio,equipment_5_id,equipment_5_name,equipment_5_ratio
1113,牛崎潤美,牛崎润美,L1,破坏,390,异变神社,1.0898245614035091,390,异变神社,1.089824561403509,390,异变神社,1.0898245614035091,390,异变神社,1.089824561403509,505,魔賢者,2.015712577478766
1114,戎瓔花,戎璎花,L1,干扰,390,异变神社,1.0917562724014334,660,轮回往复 伦理渐佚,1.0862886092498765,390,异变神社,1.0917562724014334,660,轮回往复 伦理渐佚,1.0862886092498765,505,魔賢者,2.0219293519961608
1116,饕餮尤魔,饕餮尤魔,L1,攻击,660,轮回往复 伦理渐佚,1.0678331090174962,390,异变神社,1.0691891891891896,660,轮回往复 伦理渐佚,1.0678331090174962,390,异变神社,1.0691891891891896,505,魔賢者,2.083068168429067
1117,豪徳寺ミケ,豪德寺三花,L1,支援,458,古明地观光无尽之旅,1.0741110417966315,662,纵情起舞吧！,1.075124807171402,458,古明地观光无尽之旅,1.0741110417966315,662,纵情起舞吧！,1.075124807171402,427,女子二乐坊 Ver.ROCK★,2.140280399707586
1118,山城たかね,山城高岭,L1,技巧,664,想いを手紙に託して,1.0890225563909772,454,南国冥界海鲜美食家,1.0878446115288214,664,想いを手紙に託して,1.0890225563909772,454,南国冥界海鲜美食家,1.0878446115288214,362,道别淡染天青,2.1067140516236216
1119,駒草山如,驹草山如,L1,干扰,390,异变神社,1.0825806451612903,660,轮回往复 伦理渐佚,1.1050293925538863,390,异变神社,1.0825806451612903,660,轮回往复 伦理渐佚,1.1050293925538863,622,追忆之爱,2.387242492703616
1120,玉造魅須丸,玉造魅须丸,L1,技巧,458,古明地观光无尽之旅,1.070315929497838,660,轮回往复 伦理渐佚,1.0849652699977597,458,古明地观光无尽之旅,1.070315929497838,660,轮回往复 伦理渐佚,1.0849652699977597,390,异变神社,1.9465377410807736
1121,菅牧典,菅牧典,L1,干扰,390,异变神社,1.0799999999999998,663,○か×かそんなの嫌（やー）よ,1.0810414971521567,390,异变神社,1.0799999999999998,663,○か×かそんなの嫌（やー）よ,1.0810414971521567,390,异变神社,2.3971845625239925
1122,飯綱丸龍,饭纲丸龙,L1,速攻,664,想いを手紙に託して,1.0896637608966375,663,○か×かそんなの嫌（やー）よ,1.0881186664708467,664,想いを手紙に託して,1.0896637608966375,663,○か×かそんなの嫌（やー）よ,1.0881186664708467,10904064,结界异常,2.3843256733077967
1123,天弓千亦,天弓千亦,L1,攻击,380,凝眼怜花花亦友,1.0688000000000002,380,凝眼怜花花亦友,1.0688000000000004,380,凝眼怜花花亦友,1.0688000000000002,380,凝眼怜花花亦友,1.0688000000000004,10904062,结界异常,1.9041221544313596
1124,姫虫百々世,姬虫百百世,L1,破坏,390,异变神社,1.0680851063829782,380,凝眼怜花花亦友,1.0959107806691455,390,异变神社,1.0680851063829782,380,凝眼怜花花亦友,1.0959107806691455,312,黄泉有闲人,2.3013724876477304
1125,茨木童子の腕,茨木童子的手臂,L1,破坏,390,异变神社,1.0673684210526315,390,异变神社,1.067368421052631,390,异变神社,1.0673684210526315,390,异变神社,1.067368421052631,511,村中万物皆调畅,2.0812418755581357
1127,孫美天,孙美天,L1,技巧,390,异变神社,1.075294117647059,390,异变神社,1.0752941176470592,390,异变神社,1.075294117647059,390,异变神社,1.0752941176470592,566,海滨猎手,1.6378581101233896
1128,三頭慧ノ子,三头慧之子,L1,速攻,663,○か×かそんなの嫌（やー）よ,1.0751443064544337,663,○か×かそんなの嫌（やー）よ,1.0750770224894137,663,○か×かそんなの嫌（やー）よ,1.0751443064544337,663,○か×かそんなの嫌（やー）よ,1.0750770224894137,294,月战型日常训练,1.9008142360630547
1129,天火人ちやり,天火人血枪,L1,攻击,660,轮回往复 伦理渐佚,1.08212927756654,660,轮回往复 伦理渐佚,1.0821292775665408,660,轮回往复 伦理渐佚,1.08212927756654,660,轮回往复 伦理渐佚,1.0821292775665408,296,月战型午餐时间,2.0705716504179854
1130,豫母都日狭美,豫母都日狭美,L1,破坏,660,轮回往复 伦理渐佚,1.077037037037037,660,轮回往复 伦理渐佚,1.0766279455692,660,轮回往复 伦理渐佚,1.077037037037037,660,轮回往复 伦理渐佚,1.0766279455692,462,模拟二童子,2.0221067097773227
1131,日白残無,日白残无,L1,回复,663,○か×かそんなの嫌（やー）よ,1.0717047451669601,390,异变神社,1.0752941176470587,663,○か×かそんなの嫌（やー）よ,1.0717047451669601,390,异变神社,1.0752941176470587,364,I'm Alright!,2.0546582987176523
2001,博麗霊夢,博丽灵梦,F1,攻击,664,想いを手紙に託して,1.0674631061138438,660,轮回往复 伦理渐佚,1.0718529862174584,664,想いを手紙に託して,1.0674631061138438,660,轮回往复 伦理渐佚,1.0718529862174584,10904061,结界异常,2.380485592862383
2002,霧雨魔理沙,雾雨魔理沙,Z1,破坏,390,异变神社,1.0752941176470583,390,异变神社,1.0752941176470592,390,异变神社,1.0752941176470583,390,异变神社,1.0752941176470592,425,星の人形たち,2.0629238692937544
2003,レミリア・スカーレット,蕾米莉亚·斯卡雷特,E9,破坏,390,异变神社,1.0727272727272732,390,异变神社,1.0727272727272728,390,异变神社,1.0727272727272732,390,异变神社,1.0727272727272728,622,追忆之爱,2.094726017553354
2005,十六夜咲夜,十六夜咲夜,E1,破坏,380,凝眼怜花花亦友,1.0686170212765957,380,凝眼怜花花亦友,1.068617021276595,380,凝眼怜花花亦友,1.0686170212765957,380,凝眼怜花花亦友,1.068617021276595,553,アナザー鬼傑組,2.32590064593312
2006,パチュリー・ノーレッジ,帕秋莉·诺蕾姬,A6,破坏,390,异变神社,1.069189189189189,390,异变神社,1.0691891891891891,390,异变神社,1.069189189189189,390,异变神社,1.0691891891891891,625,欠損Ride on,1.9067880478519352
2007,紅美鈴,红美铃,E1,防御,660,轮回往复 伦理渐佚,1.0774193548387092,660,轮回往复 伦理渐佚,1.0774193548387097,660,轮回往复 伦理渐佚,1.0774193548387092,660,轮回往复 伦理渐佚,1.0774193548387097,296,月战型午餐时间,2.0994344935845337
2008,小悪魔,小恶魔,E1,回复,663,○か×かそんなの嫌（やー）よ,1.0753488372093025,660,轮回往复 伦理渐佚,1.0842590346834828,663,○か×かそんなの嫌（やー）よ,1.0753488372093025,660,轮回往复 伦理渐佚,1.0842590346834828,10901014,和报告内容一致,1.9984006815164017
2010,西行寺幽々子,西行寺幽幽子,R2,速攻,390,异变神社,1.072934472934473,390,异变神社,1.072934472934473,390,异变神社,1.072934472934473,390,异变神社,1.072934472934473,431,诚如天人所言,2.0314220687851585
2011,魂魄妖夢,魂魄妖梦,R8,速攻,454,南国冥界海鲜美食家,1.0719488242183988,663,○か×かそんなの嫌（やー）よ,1.0790294627383015,454,南国冥界海鲜美食家,1.0719488242183988,663,○か×かそんなの嫌（やー）よ,1.0790294627383015,312,黄泉有闲人,1.9842422816618164
2013,八雲藍,八云蓝,A7,支援,663,○か×かそんなの嫌（やー）よ,1.0723763570566949,663,○か×かそんなの嫌（やー）よ,1.0697498104624719,663,○か×かそんなの嫌（やー）よ,1.0723763570566949,663,○か×かそんなの嫌（やー）よ,1.0697498104624719,10901014,和报告内容一致,2.0052651839727287
2014,橙,橙,A7,技巧,663,○か×かそんなの嫌（やー）よ,1.085286783042394,390,异变神社,1.0711111111111105,663,○か×かそんなの嫌（やー）よ,1.085286783042394,390,异变神社,1.0711111111111105,505,魔賢者,1.659351909724918
2015,鈴仙・優曇華院・イナバ,铃仙·优昙华院·因幡,B5,防御,660,轮回往复 伦理渐佚,1.0739336492890996,660,轮回往复 伦理渐佚,1.0737631184407792,660,轮回往复 伦理渐佚,1.0739336492890996,660,轮回往复 伦理渐佚,1.0737631184407792,368,与你重逢的奇迹之日,2.0599978780751433
2016,綿月豊姫,绵月丰姬,B3,回复,662,纵情起舞吧！,1.0793926247288503,662,纵情起舞吧！,1.082258064516129,662,纵情起舞吧！,1.0793926247288503,662,纵情起舞吧！,1.082258064516129,420,命运交织！(Engage!),1.99254151992482
2017,綿月依姫,绵月依姬,B3,攻击,380,凝眼怜花花亦友,1.0716666666666668,380,凝眼怜花花亦友,1.0716666666666668,380,凝眼怜花花亦友,1.0716666666666668,380,凝眼怜花花亦友,1.0716666666666668,295,月战型战前简报,2.360465937627852
2018,八意永琳,八意永琳,○○,攻击,380,凝眼怜花花亦友,1.0716666666666668,380,凝眼怜花花亦友,1.0716666666666668,380,凝眼怜花花亦友,1.0716666666666668,380,凝眼怜花花亦友,1.0716666666666668,295,月战型战前简报,2.1735481283422478
2019,蓬莱山輝夜,蓬莱山辉夜,B3,速攻,380,凝眼怜花花亦友,1.0682539682539678,664,想いを手紙に託して,1.0722251725969192,380,凝眼怜花花亦友,1.0682539682539678,664,想いを手紙に託して,1.0722251725969192,420,命运交织！(Engage!),1.7217091261695723
2020,藤原妹紅,藤原妹红,B5,防御,662,纵情起舞吧！,1.0597209757689485,662,纵情起舞吧！,1.0688680520565792,662,纵情起舞吧！,1.0597209757689485,662,纵情起舞吧！,1.0688680520565792,575,地底大家庭,2.308027259163431
2021,清蘭,清兰,B3,速攻,664,想いを手紙に託して,1.0616940581542353,380,凝眼怜花花亦友,1.0724719101123594,664,想いを手紙に託して,1.0616940581542353,380,凝眼怜花花亦友,1.0724719101123594,510,安闲惬意的神秘竹林,2.465199602110868
2022,鈴瑚,铃瑚,B3,技巧,380,凝眼怜花花亦友,1.073295454545454,664,想いを手紙に託して,1.0761767876392383,380,凝眼怜花花亦友,1.073295454545454,664,想いを手紙に託して,1.0761767876392383,457,怪獣はなぜ滅んだのか,1.7688861444807134
2023,レイセン,铃仙,B3,支援,380,凝眼怜花花亦友,1.073504273504273,458,古明地观光无尽之旅,1.0612405880243811,380,凝眼怜花花亦友,1.073504273504273,458,古明地观光无尽之旅,1.0612405880243811,452,恐怖！只身南洋九人组,1.992605732972676
2024,聖白蓮,圣白莲,A12,攻击,663,○か×かそんなの嫌（やー）よ,1.07032967032967,390,异变神社,1.0731428571428574,663,○か×かそんなの嫌（やー）よ,1.07032967032967,390,异变神社,1.0731428571428574,486,光谱学,2.250000000000002
2025,茨木華扇,茨木华扇,C3,支援,664,想いを手紙に託して,1.0660639457244163,454,南国冥界海鲜美食家,1.062941410920686,664,想いを手紙に託して,1.0660639457244163,454,南国冥界海鲜美食家,1.062941410920686,552,海滩管理者,1.9583859410254267
2030,チルノ,琪露诺,A6,干扰,660,轮回往复 伦理渐佚,1.0770031217481797,660,轮回往复 伦理渐佚,1.0770877944325477,660,轮回往复 伦理渐佚,1.0770031217481797,660,轮回往复 伦理渐佚,1.0770877944325477,268,文艺少女美如画,2.2789863799481305
2031,大妖精,大妖精,A6,干扰,660,轮回往复 伦理渐佚,1.078688524590164,390,异变神社,1.0775757575757574,660,轮回往复 伦理渐佚,1.078688524590164,390,异变神社,1.0775757575757574,620,死者的慈悲(Dead man's Tolerance),2.236562982323886
2032,アリス・マーガトロイド,爱丽丝·玛格特罗依德,A7,速攻,663,○か×かそんなの嫌（やー）よ,1.0757396449704137,390,异变神社,1.0742028985507244,663,○か×かそんなの嫌（やー）よ,1.0757396449704137,390,异变神社,1.0742028985507244,623,世界第一,1.972639898066436
2033,サニーミルク,桑妮·米尔克,A6,干扰,458,古明地观光无尽之旅,1.061981651376147,380,凝眼怜花花亦友,1.0758823529411763,458,古明地观光无尽之旅,1.061981651376147,380,凝眼怜花花亦友,1.0758823529411763,486,光谱学,2.2574611232761654
2034,ルナチャイルド,露娜·切尔德,A7,干扰,662,纵情起舞吧！,1.0892153350053744,662,纵情起舞吧！,1.0790112359550565,662,纵情起舞吧！,1.0892153350053744,662,纵情起舞吧！,1.0790112359550565,202,不动的大图书馆,1.6678562259080922
2036,メディスン・メランコリー,梅蒂欣·梅兰可莉,B5,回复,380,凝眼怜花花亦友,1.0706849315068492,458,古明地观光无尽之旅,1.063225119744545,380,凝眼怜花花亦友,1.0706849315068492,458,古明地观光无尽之旅,1.063225119744545,312,黄泉有闲人,2.3637588247651746
2037,東風谷早苗,东风谷早苗,W5,攻击,664,想いを手紙に託して,1.0635114503816796,664,想いを手紙に託して,1.0652783680407987,664,想いを手紙に託して,1.0635114503816796,664,想いを手紙に託して,1.0652783680407987,623,世界第一,2.1116890628760467
2038,八坂神奈子,八坂神奈子,A10,攻击,660,轮回往复 伦理渐佚,1.0755646817248459,660,轮回往复 伦理渐佚,1.0724738675958188,660,轮回往复 伦理渐佚,1.0755646817248459,660,轮回往复 伦理渐佚,1.0724738675958188,476,钓而不纲,1.7050228019799265
2039,洩矢諏訪子,泄矢诹访子,A10,破坏,380,凝眼怜花花亦友,1.0688,380,凝眼怜花花亦友,1.0688000000000002,380,凝眼怜花花亦友,1.0688,380,凝眼怜花花亦友,1.0688000000000002,425,星の人形たち,1.640616889243355
2040,河城にとり,河城荷取,A10,技巧,660,轮回往复 伦理渐佚,1.0826003824091779,660,轮回往复 伦理渐佚,1.0755646817248457,660,轮回往复 伦理渐佚,1.0826003824091779,660,轮回往复 伦理渐佚,1.0755646817248457,416,火箭之夏,1.5771724928155535
2042,因幡てゐ,因幡帝,Y5,回复,664,想いを手紙に託して,1.073267284360088,380,凝眼怜花花亦友,1.069541778975741,664,想いを手紙に託して,1.073267284360088,380,凝眼怜花花亦友,1.069541778975741,509,第二漂亮的石头,2.109875783605798
2044,射命丸文,射命丸文,A9,干扰,380,凝眼怜花花亦友,1.0860000000000003,380,凝眼怜花花亦友,1.0859999999999994,380,凝眼怜花花亦友,1.0860000000000003,380,凝眼怜花花亦友,1.0859999999999994,510,安闲惬意的神秘竹林,2.0346807298116216
2048,伊吹萃香,伊吹萃香,W1,破坏,390,异变神社,1.067368421052632,390,异变神社,1.0673684210526313,390,异变神社,1.067368421052632,390,异变神社,1.0673684210526313,430,芙兰的睡床,1.7093638035565395
2050,古明地さとり,古明地觉,S2,回复,390,异变神社,1.0671916010498683,660,轮回往复 伦理渐佚,1.0722967403521917,390,异变神社,1.0671916010498683,660,轮回往复 伦理渐佚,1.0722967403521917,457,怪獣はなぜ滅んだのか,2.25
2051,古明地こいし,古明地恋,F1,技巧,662,纵情起舞吧！,1.0945413068274399,662,纵情起舞吧！,1.0760114903354592,662,纵情起舞吧！,1.0945413068274399,662,纵情起舞吧！,1.0760114903354592,371,砂糖点心和妹妹,2.250803110982128
2054,小野塚小町,小野冢小町,B3,速攻,664,想いを手紙に託して,1.066107784431138,380,凝眼怜花花亦友,1.0678947368421057,664,想いを手紙に託して,1.066107784431138,380,凝眼怜花花亦友,1.0678947368421057,10901014,和报告内容一致,1.827262548068057
2055,四季映姫・ヤマザナドゥ,四季映姬·夜摩仙那度,B3,干扰,380,凝眼怜花花亦友,1.0678947368421055,663,○か×かそんなの嫌（やー）よ,1.0768312533912094,380,凝眼怜花花亦友,1.0678947368421055,663,○か×かそんなの嫌（やー）よ,1.0768312533912094,510,安闲惬意的神秘竹林,2.0419745408590964
2057,純狐,纯狐,B2,攻击,390,异变神社,1.072112676056338,390,异变神社,1.0721126760563373,390,异变神社,1.072112676056338,390,异变神社,1.0721126760563373,490,PHANTOM PAIN,1.5801545310938296
2065,依神女苑,依神女苑,C3,技巧,380,凝眼怜花花亦友,1.06972972972973,662,纵情起舞吧！,1.0686868686868694,380,凝眼怜花花亦友,1.06972972972973,662,纵情起舞吧！,1.0686868686868694,583,红梦魔女的新年,2.0552997635979144
2066,依神紫苑,依神紫苑,C3,支援,390,异变神社,1.0691891891891896,660,轮回往复 伦理渐佚,1.0692714897907738,390,异变神社,1.0691891891891896,660,轮回往复 伦理渐佚,1.0692714897907738,566,海滨猎手,1.7699301942311805
2070,爾子田里乃,尔子田里乃,A16&,速攻,663,○か×かそんなの嫌（やー）よ,1.0660480000000003,663,○か×かそんなの嫌（やー）よ,1.0663809894818854,663,○か×かそんなの嫌（やー）よ,1.0660480000000003,663,○か×かそんなの嫌（やー）よ,1.0663809894818854,457,怪獣はなぜ滅んだのか,2.178378712102865
2071,丁礼田舞,丁礼田舞,A16&,技巧,662,纵情起舞吧！,1.0664237245539077,662,纵情起舞吧！,1.0610701347441946,662,纵情起舞吧！,1.0664237245539077,662,纵情起舞吧！,1.0610701347441946,503,繁星璀璨之夜的魔术师,2.1447535311906596
2072,上白沢慧音,上白泽慧音,H5,支援,390,异变神社,1.0673684210526315,660,轮回往复 伦理渐佚,1.0654173764906305,390,异变神社,1.0673684210526315,660,轮回往复 伦理渐佚,1.0654173764906305,457,怪獣はなぜ滅んだのか,2.028825743594435
2073,ルーミア,露米娅,A6,破坏,390,异变神社,1.0731428571428574,390,异变神社,1.0731428571428578,390,异变神社,1.0731428571428574,390,异变神社,1.0731428571428578,420,命运交织！(Engage!),2.1453964077805088
2074,寅丸星,寅丸星,A12&,速攻,663,○か×かそんなの嫌（やー）よ,1.058230311277428,663,○か×かそんなの嫌（やー）よ,1.0505680933852146,663,○か×かそんなの嫌（やー）よ,1.058230311277428,663,○か×かそんなの嫌（やー）よ,1.0505680933852146,457,怪獣はなぜ滅んだのか,2.1319993163948734
2075,村紗水蜜,村纱水蜜,A12&,攻击,660,轮回往复 伦理渐佚,1.0714965034965032,660,轮回往复 伦理渐佚,1.0708571428571425,660,轮回往复 伦理渐佚,1.0714965034965032,660,轮回往复 伦理渐佚,1.0708571428571425,510,安闲惬意的神秘竹林,2.4970638348878667
2076,多々良小傘,多多良小伞,C3,攻击,454,南国冥界海鲜美食家,1.0597725388649304,454,南国冥界海鲜美食家,1.0598113267477685,454,南国冥界海鲜美食家,1.0597725388649304,454,南国冥界海鲜美食家,1.0598113267477685,427,女子二乐坊 Ver.ROCK★,2.2481475512935525
2077,わかさぎ姫,若鹭姬,C3,回复,664,想いを手紙に託して,1.0731284475965328,664,想いを手紙に託して,1.0691776242478277,664,想いを手紙に託して,1.0731284475965328,664,想いを手紙に託して,1.0691776242478277,509,第二漂亮的石头,2.356444472930884
2079,赤蛮奇,赤蛮奇,C3,速攻,664,想いを手紙に託して,1.0807729651300217,664,想いを手紙に託して,1.0770346791919991,664,想いを手紙に託して,1.0807729651300217,664,想いを手紙に託して,1.0770346791919991,452,恐怖！只身南洋九人组,2.1988138524639957
2080,ドレミー・スイート,哆来咪·苏伊特,H5,干扰,380,凝眼怜花花亦友,1.0678947368421046,380,凝眼怜花花亦友,1.0678947368421052,380,凝眼怜花花亦友,1.0678947368421046,380,凝眼怜花花亦友,1.0678947368421052,431,诚如天人所言,2.06337198539948
2081,稀神サグメ,稀神探女,B3,支援,458,古明地观光无尽之旅,1.0645169314966263,380,凝眼怜花花亦友,1.0718662952646236,458,古明地观光无尽之旅,1.0645169314966263,380,凝眼怜花花亦友,1.0718662952646236,295,月战型战前简报,2.0120462452965096
2083,高麗野あうん,高丽野阿吽,A16&,防御,662,纵情起舞吧！,1.074402730375426,663,○か×かそんなの嫌（やー）よ,1.0730939208432906,662,纵情起舞吧！,1.074402730375426,663,○か×かそんなの嫌（やー）よ,1.0730939208432906,624,Spread your Wings,2.1221080835516593
2084,風見幽香,风见幽香,H5,技巧,390,异变神社,1.0664935064935064,390,异变神社,1.066493506493506,390,异变神社,1.0664935064935064,390,异变神社,1.066493506493506,503,繁星璀璨之夜的魔术师,2.1085640728659483
2086,宮古芳香,宫古芳香,C3~,破坏,0,,1.0,0,,1.0,0,,1.0,0,,1.0,505,魔賢者,1.4194647971431953
2087,秦こころ,秦心,C3,干扰,664,想いを手紙に託して,1.06740576496674,380,凝眼怜花花亦友,1.0781818181818177,664,想いを手紙に託して,1.06740576496674,380,凝眼怜花花亦友,1.0781818181818177,427,女子二乐坊 Ver.ROCK★,1.5534424138506255
2088,レティ・ホワイトロック,蕾迪·霍瓦特洛克,H5,防御,662,纵情起舞吧！,1.0707118834080724,662,纵情起舞吧！,1.0576923076923084,662,纵情起舞吧！,1.0707118834080724,662,纵情起舞吧！,1.0576923076923084,510,安闲惬意的神秘竹林,2.4625176375901305
2089,比那名居天子,比那名居天子,C3,破坏,664,想いを手紙に託して,1.0695783702023074,380,凝眼怜花花亦友,1.0649874055415613,664,想いを手紙に託して,1.0695783702023074,380,凝眼怜花花亦友,1.0649874055415613,431,诚如天人所言,2.0497285895668678
2091,豊聡耳神子,丰聪耳神子,A13,防御,662,纵情起舞吧！,1.0626648721399738,662,纵情起舞吧！,1.0795811518324605,662,纵情起舞吧！,1.0626648721399738,662,纵情起舞吧！,1.0795811518324605,603,花园的最高裁判长,2.1795633110990145
2096,幽谷響子,幽谷响子,C3,破坏,663,○か×かそんなの嫌（やー）よ,1.0657468506298737,663,○か×かそんなの嫌（やー）よ,1.0654545454545452,663,○か×かそんなの嫌（やー）よ,1.0657468506298737,663,○か×かそんなの嫌（やー）よ,1.0654545454545452,540,誓要守护之人,2.242276663897302
2097,ミスティア・ローレライ,米斯蒂娅·萝蕾拉,H5,破坏,390,异变神社,1.0671916010498683,660,轮回往复 伦理渐佚,1.071529946068692,390,异变神社,1.0671916010498683,660,轮回往复 伦理渐佚,1.071529946068692,358,斑驳木春菊,2.070136135717308
2098,リグル・ナイトバグ,莉格露·奈特巴格,H5,速攻,663,○か×かそんなの嫌（やー）よ,1.066976744186046,390,异变神社,1.0673684210526313,663,○か×かそんなの嫌（やー）よ,1.066976744186046,390,异变神社,1.0673684210526313,390,异变神社,1.7138035338517477
2114,戎瓔花,戎璎花,A17&,技巧,663,○か×かそんなの嫌（やー）よ,1.0694357600119102,663,○か×かそんなの嫌（やー）よ,1.0691099476439798,663,○か×かそんなの嫌（やー）よ,1.0694357600119102,663,○か×かそんなの嫌（やー）よ,1.0691099476439798,487,表里一体,2.221757178426665
2115,奥野田美宵,奥野田美宵,C3,技巧,380,凝眼怜花花亦友,1.0670129870129863,664,想いを手紙に託して,1.070796460176991,380,凝眼怜花花亦友,1.0670129870129863,664,想いを手紙に託して,1.070796460176991,430,芙兰的睡床,1.8356061952893543
2118,山城たかね,山城高岭,少女祈祷中,干扰,390,异变神社,1.1279999999999997,390,异变神社,1.1279999999999997,390,异变神社,1.1279999999999997,390,异变神社,1.1279999999999997,367,祭月夜 SIDE辉夜,2.2608674716181993
2121,菅牧典,菅牧典,C3~,速攻,663,○か×かそんなの嫌（やー）よ,1.0657963446475196,663,○か×かそんなの嫌（やー）よ,1.0654060066740823,663,○か×かそんなの嫌（やー）よ,1.0657963446475196,663,○か×かそんなの嫌（やー）よ,1.0654060066740823,485,メイド長代行の門番小娘,2.2686786865143747
2927,宇佐見蓮子,宇佐见莲子,LR1,技巧,663,○か×かそんなの嫌（やー）よ,1.0726668643382755,663,○か×かそんなの嫌（やー）よ,1.0760335814984954,663,○か×かそんなの嫌（やー）よ,1.0726668643382755,663,○か×かそんなの嫌（やー）よ,1.0760335814984954,530,凶恶绝顶之幻,2.3501844119210067
2937,宇佐見蓮子,宇佐见莲子,LR1,攻击,454,南国冥界海鲜美食家,1.0614043189921119,454,南国冥界海鲜美食家,1.061362425663459,454,南国冥界海鲜美食家,1.0614043189921119,454,南国冥界海鲜美食家,1.061362425663459,10904061,结界异常,2.3677441737990326
3001,博麗霊夢,博丽灵梦,B3,技巧,664,想いを手紙に託して,1.0725864453665284,662,纵情起舞吧！,1.0942857142857139,664,想いを手紙に託して,1.0725864453665284,662,纵情起舞吧！,1.0942857142857139,369,业速,2.1209302978492017
3002,霧雨魔理沙,雾雨魔理沙,B3,技巧,380,凝眼怜花花亦友,1.0758823529411767,380,凝眼怜花花亦友,1.0758823529411765,380,凝眼怜花花亦友,1.0758823529411767,380,凝眼怜花花亦友,1.0758823529411765,365,划破夜空的光,2.2151325208084764
3004,フランドール・スカーレット,芙兰朵露·斯卡雷特,E1,攻击,663,○か×かそんなの嫌（やー）よ,1.0746578183326416,663,○か×かそんなの嫌（やー）よ,1.0752503287144741,663,○か×かそんなの嫌（やー）よ,1.0746578183326416,663,○か×かそんなの嫌（やー）よ,1.0752503287144741,638,海彦的呼声,1.939996551775514
3005,十六夜咲夜,十六夜咲夜,B3,技巧,664,想いを手紙に託して,1.0693596059113302,454,南国冥界海鲜美食家,1.0644693536847125,664,想いを手紙に託して,1.0693596059113302,454,南国冥界海鲜美食家,1.0644693536847125,312,黄泉有闲人,1.8013634811618244
3006,パチュリー・ノーレッジ,帕秋莉·诺蕾姬,E1,攻击,660,轮回往复 伦理渐佚,1.0765957446808507,458,古明地观光无尽之旅,1.0613090182363227,660,轮回往复 伦理渐佚,1.0765957446808507,458,古明地观光无尽之旅,1.0613090182363227,493,失落的祟神,1.9025179065362305
3007,紅美鈴,红美铃,A6,速攻,663,○か×かそんなの嫌（やー）よ,1.0655698474424171,390,异变神社,1.071111111111111,663,○か×かそんなの嫌（やー）よ,1.0655698474424171,390,异变神社,1.071111111111111,432,当心道中落石,2.1200777087258893
3008,小悪魔,小恶魔,A6,支援,660,轮回往复 伦理渐佚,1.0779582366589335,663,○か×かそんなの嫌（やー）よ,1.0709716354858174,660,轮回往复 伦理渐佚,1.0779582366589335,663,○か×かそんなの嫌（やー）よ,1.0709716354858174,493,失落的祟神,2.1135853916183684
3009,八雲紫,八云紫,A7,技巧,660,轮回往复 伦理渐佚,1.0828613927591808,662,纵情起舞吧！,1.0914679124661917,660,轮回往复 伦理渐佚,1.0828613927591808,662,纵情起舞吧！,1.0914679124661917,510,安闲惬意的神秘竹林,2.4234721682781513
3010,西行寺幽々子,西行寺幽幽子,A7,支援,390,异变神社,1.07111111111111,390,异变神社,1.0711111111111116,390,异变神社,1.07111111111111,390,异变神社,1.0711111111111116,431,诚如天人所言,1.8042296770126378
3011,魂魄妖夢,魂魄妖梦,B3,技巧,662,纵情起舞吧！,1.1063874345549738,662,纵情起舞吧！,1.106387434554974,662,纵情起舞吧！,1.1063874345549738,662,纵情起舞吧！,1.106387434554974,553,アナザー鬼傑組,2.0984213235741067
3015,鈴仙・優曇華院・イナバ,铃仙·优昙华院·因幡,B3,技巧,458,古明地观光无尽之旅,1.0690513219284603,458,古明地观光无尽之旅,1.0684590163934424,458,古明地观光无尽之旅,1.0690513219284603,458,古明地观光无尽之旅,1.0684590163934424,624,Spread your Wings,1.5891175201246002
3018,八意永琳,八意永琳,A8,技巧,390,异变神社,1.0739884393063581,660,轮回往复 伦理渐佚,1.08041504539559,390,异变神社,1.0739884393063581,660,轮回往复 伦理渐佚,1.08041504539559,368,与你重逢的奇迹之日,1.6057403294142387
3019,蓬莱山輝夜,蓬莱山辉夜,L80,技巧,660,轮回往复 伦理渐佚,1.0685934489402702,660,轮回往复 伦理渐佚,1.0765865901756904,660,轮回往复 伦理渐佚,1.0685934489402702,660,轮回往复 伦理渐佚,1.0765865901756904,367,祭月夜 SIDE辉夜,2.2399814420551882
3020,藤原妹紅,藤原妹红,L80,回复,454,南国冥界海鲜美食家,1.0606992098711978,380,凝眼怜花花亦友,1.0677165354330709,454,南国冥界海鲜美食家,1.0606992098711978,380,凝眼怜花花亦友,1.0677165354330709,602,花园地狱的女神,2.330537823636499
3024,聖白蓮,圣白莲,C3,破坏,662,纵情起舞吧！,1.077804808168156,380,凝眼怜花花亦友,1.0697297297297295,662,纵情起舞吧！,1.077804808168156,380,凝眼怜花花亦友,1.0697297297297295,390,异变神社,2.0837260849293875
3030,チルノ,琪露诺,A7,攻击,663,○か×かそんなの嫌（やー）よ,1.073870333988212,663,○か×かそんなの嫌（やー）よ,1.0751020408163263,663,○か×かそんなの嫌（やー）よ,1.073870333988212,663,○か×かそんなの嫌（やー）よ,1.0751020408163263,431,诚如天人所言,1.662232691826838
