effect_id,side,kind,sub_id,value,name,description
4003012,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
4003021,4,1,6,5.0,【敌方侧】大家阴防上升,敌方全体阴防上升5% (永久)
4003022,4,1,4,10.0,【敌方侧】大家阳防上升,敌方全体阳防上升10% (永久)
4003031,4,1,5,10.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升10% (永久)
4003032,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
4003041,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
4003042,4,1,4,15.0,【敌方侧】大家阳防上升,敌方全体阳防上升15% (永久)
4003051,4,1,8,20.0,【敌方侧】大家回避上升,敌方全体回避率上升20% (永久)
4003052,4,1,7,30.0,【敌方侧】大家命中上升,敌方全体命中率上升30% (永久)
4003061,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
4003062,2,10,8,-95.0,【己方侧】御符弹威力下降,己方全体御符弹造成的伤害下降95% (永久)
4003071,2,4,7,-65.0,【己方侧】速攻式弱化,己方全体速攻式的综合强度下降65% (永久)
4003072,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
4003081,2,4,6,-65.0,【己方侧】技巧式弱化,己方全体技巧式的综合强度下降65% (永久)
4003082,2,4,2,-65.0,【己方侧】支援式弱化,己方全体支援式的综合强度下降65% (永久)
4003091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
4003092,4,2,0,-30.0,【敌方侧】种族特攻受伤倍率轻减,敌方全体种族特攻的受伤倍率下降30% (永久)
4003101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体的绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降30% (永久)
4003102,2,12,0,-50.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降50% (永久)
4009011,4,1,5,15.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升15% (永久)
4009012,2,10,8,-95.0,【己方侧】御符弹威力下降,己方全体御符弹造成的伤害下降95% (永久)
4009021,4,1,3,15.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升15% (永久)
4009022,2,10,10,-95.0,【己方侧】尖头弹威力下降,己方全体尖头弹造成的伤害下降95% (永久)
4009031,4,1,5,15.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升15% (永久)
4009032,2,4,5,-65.0,【己方侧】攻击式弱化,己方全体攻击式的综合强度下降65% (永久)
4009041,4,1,3,15.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升15% (永久)
4009042,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
4009051,4,1,1,5.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升5% (永久)
4009052,2,4,2,-65.0,【己方侧】支援式弱化,己方全体支援式的综合强度下降65% (永久)
4009061,4,1,1,5.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升5% (永久)
4009062,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式的综合强度下降65% (永久)
4009071,4,1,8,20.0,【敌方侧】大家回避上升,敌方全体回避率上升20% (永久)
4009072,2,4,8,-65.0,【己方侧】破坏式弱化,己方全体破坏式的综合强度下降65% (永久)
4009081,4,2,0,-20.0,【敌方侧】种族特攻受伤倍率轻减,敌方全体的种族特攻受伤倍率下降20% (永久)
4009082,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
4009091,2,13,0,-25.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降25% (永久)
4009092,2,12,0,-25.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降25% (永久)
4009101,2,7,4,0.0,【己方侧】水属性无法击破,己方全体的水属性无法造成击破效果 (永久)
4009102,2,7,7,0.0,【己方侧】土属性无法击破,己方全体的土属性无法造成击破效果 (永久)
4037011,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
4037012,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
4037021,4,1,4,15.0,【敌方侧】大家阳防上升,敌方全体阳防上升15% (永久)
4037022,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
4037031,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
4037032,2,10,8,-95.0,【己方侧】御符弹威力下降,己方全体御符弹造成的伤害下降95% (永久)
4037041,4,1,4,15.0,【敌方侧】大家阳防上升,敌方全体阳防上升15% (永久)
4037042,2,10,6,-95.0,【己方侧】流体弹威力下降,己方全体流体弹造成的伤害下降95% (永久)
4037051,4,1,1,15.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升15% (永久)
4037052,2,10,3,-95.0,【己方侧】体术弹威力下降,己方全体体术弹造成的伤害下降95% (永久)
4037061,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
4037062,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式的综合强度下降65% (永久)
4037071,4,1,4,15.0,【敌方侧】大家阳防上升,敌方全体阳防上升15% (永久)
4037072,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
4037081,4,1,1,15.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升15% (永久)
4037082,2,4,7,-65.0,【己方侧】速攻式弱化,己方全体速攻式的综合强度下降65% (永久)
4037091,2,3,0,-2.0,【己方侧】结界最大数減少,己方全体结界最大持有数减少2枚 (永久)
4037092,4,9,2,30.0,【敌方侧】月属性攻击威力上升,敌方全体月属性攻击造成的伤害上升30% (永久)
4037101,2,16,0,0.0,【己方侧】仇恨值无效,己方全体仇恨值不会变动 (永久)
4037102,4,9,2,30.0,【敌方侧】月属性攻击威力上升,敌方全体月属性攻击造成的伤害上升30% (永久)
5056011,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
5056012,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
5056021,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
5056022,4,1,4,10.0,【敌方侧】大家阳防上升,敌方全体阳防上升10% (永久)
5056031,4,1,5,20.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升20% (永久)
5056032,4,1,6,15.0,【敌方侧】大家阴防上升,敌方全体阴防上升15% (永久)
5056041,4,1,3,20.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升20% (永久)
5056042,4,1,4,15.0,【敌方侧】大家阳防上升,敌方全体阳防上升15% (永久)
5056051,4,1,7,30.0,【敌方侧】大家命中上升,敌方全体命中率上升30% (永久)
5056052,4,1,8,30.0,【敌方侧】大家回避上升,敌方全体回避率上升30% (永久)
5056061,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
5056062,2,10,8,-95.0,【己方侧】御符弹威力下降,己方全体御符弹造成的伤害下降95% (永久)
5056071,2,4,5,-65.0,【己方侧】攻击式弱化,己方全体攻击式的综合强度下降65% (永久)
5056072,2,4,7,-65.0,【己方侧】速攻式弱化,己方全体速攻式的综合强度下降65% (永久)
5056081,2,4,6,-65.0,【己方侧】技巧式弱化,己方全体技巧式的综合强度下降65% (永久)
5056082,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式的综合强度下降65% (永久)
5056091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界最大持有枚数减少2枚 (永久)
5056092,4,2,0,-30.0,【敌方侧】种族特攻的伤害倍率轻减,敌方全体的种族特攻受伤倍率下降30% (永久)
5056101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性灵力上升效果量下降30% (永久)
5056102,2,12,0,-50.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降50% (永久)
6001011,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
6001012,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
6001021,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
6001022,4,1,4,10.0,【敌方侧】大家阳防上升,敌方全体阳防上升10% (永久)
6001031,4,1,5,20.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升20% (永久)
6001032,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
6001041,4,1,3,20.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升20% (永久)
6001042,4,1,4,10.0,【敌方侧】大家阳防上升,敌方全体阳防上升10% (永久)
6001051,4,1,7,50.0,【敌方侧】大家命中上升,敌方全体命中率上升50% (永久)
6001052,4,1,8,30.0,【敌方侧】大家回避上升,敌方全体回避率上升30% (永久)
6001061,2,14,2,0.0,【己方侧】特性封印,己方全体特性无法发动 (永久)
6001062,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
6001071,2,4,5,-65.0,【己方侧】攻击式弱化,己方全体攻击式的综合强度下降65% (永久)
6001072,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
6001081,2,4,6,-65.0,【己方侧】技巧式弱化,己方全体技巧式的综合强度下降65% (永久)
6001082,2,4,4,-65.0,【己方侧】干扰式弱化,己方全体干扰式的综合强度下降65% (永久)
6001091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界最大持有枚数减少2枚 (永久)
6001092,4,2,0,-50.0,【敌方侧】种族特攻受伤倍率轻减,敌方全体的种族特攻受伤倍率下降50% (永久)
6001101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降30% (永久)
6001102,2,12,0,-50.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降50% (永久)
6056011,4,1,5,10.0,【敌方侧】大家阴攻上升,敌方全体阴攻10%上升 (永久)
6056012,2,10,10,-95.0,【己方侧】尖头弹威力下降,己方全体尖头弹造成的伤害下降95% (永久)
6056021,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻10%上升 (永久)
6056022,2,10,8,-95.0,【己方侧】御符弹威力下降,己方全体御符弹造成的伤害下降95% (永久)
6056031,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防10%上升 (永久)
6056032,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
6056041,4,1,4,10.0,【敌方侧】大家阳防上升,敌方全体阳防10%上升 (永久)
6056042,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
6056051,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
6056052,2,4,5,-65.0,【己方侧】攻击式弱化,己方全体攻击式的综合强度下降65% (永久)
6056061,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
6056062,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
6056071,4,9,1,30.0,【敌方侧】日属性攻击威力上升,敌方全体日属性子弹造成的伤害上升30% (永久)
6056072,2,4,6,-65.0,【己方侧】技巧式弱化,己方全体技巧式的综合强度下降65% (永久)
6056081,4,9,8,30.0,【敌方侧】星属性攻击威力上升,敌方全体星属性子弹造成的伤害上升30% (永久)
6056082,2,14,1,0.0,【己方侧】能力封印,己方全体能力无法发动 (永久)
6056091,2,3,0,-2.0,【己方侧】结界最大数減少,己方全体结界的最大持有数减少2枚 (永久)
6056092,4,2,0,-50.0,【敌方侧】种族特攻受伤倍率轻减,敌方全体受到种族特攻的伤害倍率下降50% (永久)
6056101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/交换连携/特性的灵力上升效果量下降30% (永久)
6056102,2,12,0,-30.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降30% (永久)
10001011,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10001012,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10001021,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10001022,2,4,4,-65.0,【己方侧】干扰式弱化,己方全体干扰式的综合强度下降65% (永久)
10001031,4,1,4,10.0,【敌方侧】大家阳防上升,敌方全体阳防上升10% (永久)
10001032,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10001041,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10001042,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10001051,4,1,6,5.0,【敌方侧】大家阴防上升,敌方全体阴防上升5% (永久)
10001052,4,1,5,5.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升5% (永久)
10001061,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
10001062,4,1,5,10.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升10% (永久)
10001071,2,10,8,-95.0,【己方侧】御符弹威力下降,己方全体御符弹造成的伤害下降95% (永久)
10001072,4,1,8,20.0,【敌方侧】大家回避上升,敌方全体回避率上升20% (永久)
10001081,2,10,3,-95.0,【己方侧】体术弹威力下降,己方全体体术弹造成的伤害下降95% (永久)
10001082,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10001091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10001092,4,2,0,-30.0,【敌方侧】种族特攻受伤倍率轻减,敌方全体从种族特攻受到的伤害倍率下降30% (永久)
10001101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升效果量下降30% (永久)
10001102,2,12,0,-30.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降30% (永久)
10002011,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10002012,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10002021,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10002022,4,1,4,10.0,【敌方侧】大家阳防上升,敌方全体阳防上升10% (永久)
10002031,4,1,5,5.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升5% (永久)
10002032,4,1,6,5.0,【敌方侧】大家阴防上升,敌方全体阴防上升5% (永久)
10002041,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10002042,4,1,4,10.0,【敌方侧】大家阳防上升,敌方全体阳防上升10% (永久)
10002051,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
10002052,2,4,7,-65.0,【己方侧】速攻式弱化,己方全体速攻式的综合强度下降65% (永久)
10002061,4,1,8,20.0,【敌方侧】大家回避上升,敌方全体回避率上升20% (永久)
10002062,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
10002071,2,10,6,-95.0,【己方侧】流体弹威力下降,己方全体流体弹造成的伤害下降95% (永久)
10002072,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
10002081,2,4,4,-65.0,【己方侧】干扰式弱化,己方全体干扰式的综合强度下降65% (永久)
10002082,2,4,6,-65.0,【己方侧】技巧式弱化,己方全体技巧式的综合强度下降65% (永久)
10002091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10002092,4,2,0,-30.0,【敌方侧】受到种族特攻的伤害倍率轻减,敌方全体受到种族特攻的伤害倍率下降30% (永久)
10002101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降30% (永久)
10002102,2,12,0,-30.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降30% (永久)
10003011,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
10003012,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10003021,4,1,3,20.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升20% (永久)
10003022,4,1,4,10.0,【敌方侧】大家阳防上升,敌方全体阳防上升10% (永久)
10003031,4,1,5,20.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升20% (永久)
10003032,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
10003041,4,1,8,50.0,【敌方侧】大家回避上升,敌方全体回避率上升50% (永久)
10003042,4,1,7,50.0,【敌方侧】大家命中上升,敌方全体命中率上升50% (永久)
10003051,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10003052,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
10003061,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10003062,2,10,8,-95.0,【己方侧】御符弹威力下降,己方全体御符弹造成的伤害下降95% (永久)
10003071,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式的综合强度下降65% (永久)
10003072,2,4,4,-65.0,【己方侧】干扰式弱化,己方全体干扰式的综合强度下降65% (永久)
10003081,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
10003082,2,4,6,-65.0,【己方侧】技巧式弱化,己方全体技巧式的综合强度下降65% (永久)
10003091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10003092,4,2,0,-50.0,【敌方侧】种族特攻受伤倍率轻减,敌方全体受到的种族特攻的伤害倍率下降50% (永久)
10003101,2,13,0,-50.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升效果量下降50% (永久)
10003102,2,12,0,-30.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降30% (永久)
10004011,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10004012,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10004021,4,1,3,20.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升20% (永久)
10004022,4,1,4,10.0,【敌方侧】大家阳防上升,敌方全体阳防上升10% (永久)
10004031,4,1,5,20.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升20% (永久)
10004032,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
10004041,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
10004042,4,1,4,10.0,【敌方侧】大家阳防上升,敌方全体阳防上升10% (永久)
10004051,4,1,8,30.0,【敌方侧】大家回避上升,敌方全体回避率上升30% (永久)
10004052,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
10004061,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10004062,2,10,7,-95.0,【己方侧】能量弹威力下降,己方全体能量弹造成的伤害下降95% (永久)
10004071,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式综合强度下降65% (永久)
10004072,2,4,8,-65.0,【己方侧】破坏式弱化,己方全体破坏式综合强度下降65% (永久)
10004081,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式综合强度下降65% (永久)
10004082,2,4,6,-65.0,【己方侧】技巧式弱化,己方全体技巧式综合强度下降65% (永久)
10004091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10004092,4,2,0,-50.0,【敌方侧】种族特攻受伤倍率轻减,敌方全体受到种族特攻的伤害倍率下降50% (永久)
10004101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降30% (永久)
10004102,2,12,0,-50.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降50% (永久)
10005011,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10005012,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10005021,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10005022,4,1,4,10.0,【敌方侧】大家阳防上升,敌方全体阳防上升10% (永久)
10005031,4,1,5,10.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升10% (永久)
10005032,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
10005041,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
10005042,4,1,4,10.0,【敌方侧】大家阳防上升,敌方全体阳防上升10% (永久)
10005051,4,9,4,50.0,【敌方侧】水属性攻击威力上升,敌方全体水属性攻击造成的伤害上升50% (永久)
10005052,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
10005061,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10005062,2,10,10,-95.0,【己方侧】尖头弹威力下降,己方全体尖头弹造成的伤害下降95% (永久)
10005071,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式的综合强度下降65% (永久)
10005072,2,4,7,-65.0,【己方侧】速攻式弱化,己方全体速攻式的综合强度下降65% (永久)
10005081,2,4,2,-65.0,【己方侧】支援式弱化,己方全体支援式的综合强度下降65% (永久)
10005082,2,4,6,-65.0,【己方侧】技巧式弱化,己方全体技巧式的综合强度下降65% (永久)
10005091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10005092,4,2,0,-50.0,【敌方侧】种族特攻的受伤倍率轻减,敌方全体受到来自种族特攻的伤害倍率下降50% (永久)
10005101,2,13,0,-50.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降50% (永久)
10005102,2,12,0,-30.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降30% (永久)
10006011,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10006012,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10006021,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10006022,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10006031,4,1,5,10.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升10% (永久)
10006032,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
10006041,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10006042,2,10,7,-95.0,【己方侧】能量弹威力下降,己方全体能量弹造成的伤害下降95% (永久)
10006051,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10006052,2,10,4,-95.0,【己方侧】斩击弹威力下降,己方全体斩击弹造成的伤害下降95% (永久)
10006061,2,10,10,-95.0,【己方侧】尖头弹威力下降,己方全体尖头弹造成的伤害下降95% (永久)
10006062,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
10006071,2,4,5,-65.0,【己方侧】攻击式弱化,己方全体攻击式的综合强度下降65% (永久)
10006072,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
10006081,2,4,2,-65.0,【己方侧】支援式弱化,己方全体支援式的综合强度下降65% (永久)
10006082,2,4,4,-65.0,【己方侧】干扰式弱化,己方全体干扰式的综合强度下降65% (永久)
10006091,2,3,0,-2.0,【己方侧】结界最大枚数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10006092,4,2,0,-50.0,【敌方侧】种族特攻的受伤倍率轻减,敌方全体种族特攻的受伤倍率下降50% (永久)
10006101,2,13,0,-40.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升效果量下降40% (永久)
10006102,2,12,0,-30.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率30%下降 (永久)
10007011,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10007012,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10007021,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10007022,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10007031,4,1,5,10.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升10% (永久)
10007032,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
10007041,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10007042,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
10007051,2,10,3,-95.0,【己方侧】体术弹威力下降,己方全体体术弹造成的伤害下降95% (永久)
10007052,2,10,10,-95.0,【己方侧】尖头弹威力下降,己方全体尖头弹造成的伤害下降95% (永久)
10007061,2,10,2,-95.0,【己方侧】镭射弹威力下降,己方全体镭射弹造成的伤害下降95% (永久)
10007062,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10007071,2,10,8,-95.0,【己方侧】御符弹威力下降,己方全体御符弹造成的伤害下降95% (永久)
10007072,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式的综合强度下降65% (永久)
10007081,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
10007082,2,4,2,-65.0,【己方侧】支援式弱化,己方全体支援式的综合强度下降65% (永久)
10007091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10007092,4,2,0,-50.0,【敌方侧】种族特攻的受伤倍率轻减,敌方全体种族特攻的受伤倍率下降50% (永久)
10007101,2,13,0,-50.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降50% (永久)
10007102,2,12,0,-30.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降30% (永久)
10008011,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10008012,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10008021,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10008022,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10008031,4,1,5,10.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升10% (永久)
10008032,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10008041,4,1,7,30.0,【敌方侧】大家命中上升,敌方全体命中率上升30% (永久)
10008042,4,1,8,30.0,【敌方侧】大家回避上升,敌方全体回避率上升30% (永久)
10008051,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10008052,2,10,6,-95.0,【己方侧】流体弹威力下降,己方全体流体弹造成的伤害下降95% (永久)
10008061,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
10008062,2,4,8,-65.0,【己方侧】破坏式弱化,己方全体破坏式的综合强度下降65% (永久)
10008071,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式的综合强度下降65% (永久)
